genre,epithete,nom_spec,circoncm,lat,lon,identifiant
,,,,47.2293597660022,-1.5850560042955,60231
,,,,47.2293600867634,-1.50937854575584,64196
,,,,47.2293619137397,-1.54030427695672,51708
,,,,47.2293634534765,-1.51165300030626,51212
,,,,47.229363826393,-1.5072407932598,64525
,,,,47.2293639599053,-1.50761498943162,60470
,,,,47.2293641361596,-1.50779878988276,60472
,,,,47.2293646602744,-1.50943044092356,64195
,,,,47.2293686672725,-1.51106498855696,61245
,,,,47.2293700137025,-1.51099765230779,61246
,,,,47.229379353129,-1.52515801245767,51521
,,,,47.2293811973516,-1.52768360518456,52851
,,,,47.2293836587797,-1.53469823526441,52479
,,,,47.2293847152482,-1.51147470791184,61232
,,,,47.2293874853389,-1.5262864613871,54680
,,,,47.229389620933,-1.52633024917223,54679
,,,,47.2293940294706,-1.52748884172026,52822
,,,,47.2293962085636,-1.50983466259215,61429
,,,,47.2294000362232,-1.50718125057253,64524
,,,,47.2294035848827,-1.52615540068914,54683
,,,,47.2294078706224,-1.5404107418917,51723
,,,,47.2294098740925,-1.52623651081494,54681
,,,,47.2294102094239,-1.51157438566917,51211
,,,,47.2294126327407,-1.50942331161529,64194
,,,,47.2294139153615,-1.51140937488291,61233
,,,,47.2294154124466,-1.52066371732514,50640
,,,,47.2294156581877,-1.51133016711266,61235
,,,,47.2294168381197,-1.50927023674621,61431
,,,,47.2294170392042,-1.58498747676417,60232
,,,,47.2294202513594,-1.50914090483396,64292
,,,,47.2294216150717,-1.50783068644765,60473
,,,,47.2294216392112,-1.5074247679781,60467
,,,,47.2294224436885,-1.50748168104416,60466
,,,,47.2294225248476,-1.52661161559028,54674
,,,,47.2294228490391,-1.51100674071523,61258
,,,,47.2294270758317,-1.52510460104461,51520
,,,,47.2294279618022,-1.52620740538128,54682
,,,,47.2294286396888,-1.52573012894597,54703
,,,,47.2294293763711,-1.52772410738655,52852
,,,,47.2294307608052,-1.52582812714797,54704
,,,,47.2294342956143,-1.5261258843234,54684
,,,,47.2294380729097,-1.54023574983237,51707
,,,,47.2294385516681,-1.50707956254328,64523
,,,,47.2294386730728,-1.51174699917663,51226
,,,,47.2294448609,-1.51094089048493,61257
,,,,47.2294514974224,-1.50917620618307,64291
,,,,47.2294532843587,-1.52757509958503,52821
,,,,47.2294549041797,-1.51150355597183,51210
,,,,47.2294582199194,-1.50738111858581,60463
,,,,47.2294593534642,-1.51104638799892,61259
,,,,47.2294594211957,-1.50799339119054,64316
,,,,47.2294635348231,-1.51137988804368,61234
,,,,47.229465345174,-1.52605936989133,54685
,,,,47.2294657415306,-1.50753371388641,60465
,,,,47.2294661234059,-1.52665443056682,54673
,,,,47.2294663160047,-1.58491571844789,60233
,,,,47.2294707036645,-1.5250389939094,51519
,,,,47.2294785056941,-1.50944655784797,61430
,,,,47.2294785636687,-1.51095653630795,61256
,,,,47.2294787635963,-1.5257125915719,54702
,,,,47.2294795329752,-1.50747123836147,60464
,,,,47.2294815900915,-1.52783233499469,52853
,,,,47.2294817544762,-1.50699936656996,60456
,,,,47.2294839855011,-1.54034353389007,51724
,,,,47.229486636866,-1.50704202824792,60457
,,,,47.229489216047,-1.50769406656336,60476
,,,,47.229492167205,-1.52566199208625,54701
,,,,47.2294954962058,-1.52599279051788,54688
,,,,47.2294958728306,-1.51143642483654,51209
,,,,47.2294959099822,-1.52764693427376,52820
,,,,47.2294967011278,-1.52670952776472,54672
,,,,47.229499664419,-1.50919024612149,64289
,,,,47.2294999602417,-1.50764194984184,60477
,,,,47.2295016242133,-1.51091323914791,61254
,,,,47.2295019670517,-1.50693338553375,60455
,,,,47.2295022287934,-1.50792506743864,60594
,,,,47.2295051483309,-1.51094258142101,61255
,,,,47.2295136843037,-1.52510027425906,54710
,,,,47.2295141290708,-1.50773023426152,60475
,,,,47.2295160941599,-1.50853560645666,64315
,,,,47.2295207096821,-1.52674563941159,54671
,,,,47.2295208488983,-1.5848483120777,60234
,,,,47.2295222796169,-1.50953829320631,61428
,,,,47.2295223438388,-1.50697054921533,64522
,,,,47.2295235866415,-1.50682519456402,64519
,,,,47.2295254012319,-1.50912069621028,64290
,,,,47.2295255016718,-1.54015349438662,51706
,,,,47.2295257467648,-1.52498214394871,51518
,,,,47.2295275926349,-1.51091775101287,61253
,,,,47.2295279306769,-1.51160929704157,51227
,,,,47.2295335868419,-1.50849719702774,64314
,,,,47.229536072746,-1.52789973741222,52854
,,,,47.2295380857861,-1.58558608706023,60222
,,,,47.2295382112909,-1.52598132967112,54686
,,,,47.2295420398543,-1.52064772396249,50639
,,,,47.229544762423,-1.5267804320477,54670
,,,,47.2295466473323,-1.50697097290472,64521
,,,,47.2295467987916,-1.52771407694785,52819
,,,,47.2295472729065,-1.50765460480023,60478
,,,,47.2295487695356,-1.50679923699719,64518
,,,,47.2295488750411,-1.50820079637328,60486
,,,,47.2295497532674,-1.50855256984899,64312
,,,,47.2295500549038,-1.50727400570936,60462
,,,,47.2295518033879,-1.50789689639016,60593
,,,,47.2295557700837,-1.50691345065353,64520
,,,,47.2295567231188,-1.50799244968257,60595
,,,,47.2295578917161,-1.51651029302236,50932
,,,,47.2295597784395,-1.54025911317465,51725
,,,,47.2295610949764,-1.50845554068118,64310
,,,,47.2295613204939,-1.5085838122109,64313
,,,,47.2295627356741,-1.52589451045788,54687
,,,,47.2295661459381,-1.50722359520725,60461
,,,,47.229566666881,-1.52529317776364,54709
,,,,47.2295684963698,-1.50850367250462,64311
,,,,47.2295710485765,-1.51153174269155,51228
,,,,47.2295710831535,-1.524919304377,51517
,,,,47.2295718418682,-1.50683659429236,64517
,,,,47.2295718672623,-1.52551436620758,54699
,,,,47.2295725755322,-1.50811126634146,60488
,,,,47.2295743834434,-1.5250358991365,54711
,,,,47.2295753967182,-1.51132049981229,51208
,,,,47.2295762802059,-1.58478097141877,60235
,,,,47.2295794574135,-1.58553490617123,60223
,,,,47.2295820075565,-1.51106843075262,61260
,,,,47.2295826043251,-1.52535515089997,54708
,,,,47.2295832055634,-1.50846770743196,64309
,,,,47.2295851655026,-1.50927308069004,61427
,,,,47.2295894685366,-1.52778459282868,52818
,,,,47.2295928533407,-1.54007903970303,51705
,,,,47.2295959905013,-1.52796621030888,52855
,,,,47.2295971429289,-1.50810377618956,60489
,,,,47.2295974870239,-1.50852558926958,64308
,,,,47.2295979892325,-1.50721398293269,60460
,,,,47.2295985445892,-1.50673802382224,60452
,,,,47.2295997470492,-1.51099566199678,61261
,,,,47.2296020300628,-1.52499029409337,54712
,,,,47.2296033149853,-1.52583926157525,54690
,,,,47.2296053613547,-1.52540174950996,54707
,,,,47.2296053755701,-1.51147471153888,51229
,,,,47.22960926552,-1.52571540103135,54696
,,,,47.2296139507011,-1.50792383974247,60592
,,,,47.2296144501046,-1.58548590217583,60221
,,,,47.2296162235521,-1.50853090246833,64307
,,,,47.2296183456481,-1.50703562345495,64513
,,,,47.2296188499201,-1.52486457351467,51516
,,,,47.2296191931833,-1.52579545181589,54691
,,,,47.2296205616673,-1.5068070385976,64516
,,,,47.2296206982113,-1.51651746054591,50901
,,,,47.229623066607,-1.525572273634,54698
,,,,47.2296232513917,-1.5068614428317,60453
,,,,47.2296247606216,-1.52562925204251,54697
,,,,47.2296252000965,-1.5112315259666,51207
,,,,47.2296300740173,-1.52686857087102,54669
,,,,47.2296326371974,-1.52493696926427,54713
,,,,47.2296362923903,-1.54018003345985,51726
,,,,47.229636667077,-1.50943016046029,61426
,,,,47.2296375847523,-1.52804193773298,52856
,,,,47.2296391686308,-1.56652360568688,59586
,,,,47.2296395195047,-1.52567262897868,54695
,,,,47.2296429477333,-1.50670286906572,60451
,,,,47.2296437301645,-1.52785859055614,52817
,,,,47.2296452338535,-1.52544826136796,54706
,,,,47.2296463291619,-1.51105718971164,61252
,,,,47.2296498465413,-1.50811681897103,60485
,,,,47.2296582553469,-1.52575860459354,54692
,,,,47.229659592934,-1.5067979424142,64515
,,,,47.2296604820109,-1.51138876362517,51230
,,,,47.2296605382978,-1.58542845544656,60220
,,,,47.2296605929406,-1.52689854160917,54668
,,,,47.2296613133975,-1.50769188755827,60479
,,,,47.2296636609411,-1.52570478311746,54693
,,,,47.2296650359018,-1.58556101377457,60215
,,,,47.229672063735,-1.50758556001683,60589
,,,,47.2296728102332,-1.51115429425477,51206
,,,,47.2296754523815,-1.50686254829209,64514
,,,,47.2296792145561,-1.52548244787392,54705
,,,,47.2296838575005,-1.58553727004458,60214
,,,,47.2296844396965,-1.52486930725897,54714
,,,,47.2296855661806,-1.51651684316919,50902
,,,,47.2296896875859,-1.52565377243454,54694
,,,,47.2296924252141,-1.52062154320888,50638
,,,,47.2296928218711,-1.52792560382155,52816
,,,,47.229694364824,-1.52812140666994,52857
,,,,47.2296962499247,-1.58538479315883,60219
,,,,47.229698133249,-1.50785716649318,60481
,,,,47.2297019062162,-1.50704162637481,64510
,,,,47.2297020190817,-1.50701122337564,64511
,,,,47.229702483714,-1.50697026787098,64512
,,,,47.2297051326289,-1.51131925250291,51231
,,,,47.2297063838676,-1.54010445492244,51727
,,,,47.2297065448362,-1.52049562673219,50636
,,,,47.2297106860724,-1.52473104439968,51515
,,,,47.2297118180274,-1.50777088309148,60480
,,,,47.2297144148809,-1.56674859201012,59584
,,,,47.2297194359466,-1.51075569077236,61262
,,,,47.2297196024197,-1.5075374089502,60588
,,,,47.2297237119059,-1.50763025982439,60590
,,,,47.2297258553265,-1.51107613103665,51205
,,,,47.2297266387944,-1.524819463363,54715
,,,,47.2297289215548,-1.52698280996936,54667
,,,,47.2297302094951,-1.58533968009856,60218
,,,,47.229737301081,-1.50854621508131,61424
,,,,47.2297378820358,-1.56661410997287,59585
,,,,47.2297379044923,-1.5073126237486,63797
,,,,47.2297395915725,-1.53992042375297,51704
,,,,47.2297451435662,-1.50663616561977,64549
,,,,47.229745297567,-1.52818723099499,52858
,,,,47.2297493593299,-1.51652143731079,50903
,,,,47.2297498578511,-1.50681897102776,64508
,,,,47.2297545984019,-1.54423998720741,52500
,,,,47.2297566999422,-1.52467486449212,51514
,,,,47.2297590874813,-1.52801765802589,52815
,,,,47.2297597048657,-1.50695586739637,64505
,,,,47.229764140359,-1.52057779067289,50637
,,,,47.2297649866992,-1.50793204810833,60482
,,,,47.229765300766,-1.50805768199522,60483
,,,,47.2297725243322,-1.58528724569337,60217
,,,,47.229772820038,-1.52569944067939,54775
,,,,47.2297762179512,-1.50643345310886,64551
,,,,47.2297776642917,-1.50857820483652,61425
,,,,47.2297778731086,-1.54004087772768,51728
,,,,47.229778558346,-1.50806524578679,60484
,,,,47.2297806093272,-1.51100073501555,51204
,,,,47.2297841442834,-1.5067090449724,64509
,,,,47.2297845387905,-1.50845308748832,61423
,,,,47.2297848534796,-1.50663372915929,64548
,,,,47.2297859008173,-1.50646720420119,64550
,,,,47.2297882522241,-1.58540740459117,60213
,,,,47.2297882763103,-1.51117582040728,51232
,,,,47.2297916526082,-1.50778058611989,60591
,,,,47.2297939911439,-1.52826611611917,52859
,,,,47.229798625886,-1.52573568178138,54774
,,,,47.2297990031549,-1.52472948477805,54716
,,,,47.2298005511646,-1.51053806722261,61271
,,,,47.2298037447949,-1.52461479217658,51513
,,,,47.2298077811742,-1.52809654301657,52814
,,,,47.2298082810064,-1.50641724499703,64552
,,,,47.2298088585764,-1.50696733183877,64507
,,,,47.229809005302,-1.58537983546706,60212
,,,,47.2298101225449,-1.58524107693087,60216
,,,,47.2298135840294,-1.51074130519734,61263
,,,,47.2298142242741,-1.52575399692799,54773
,,,,47.2298159361248,-1.51652358746639,50904
,,,,47.2298161435118,-1.50842362536104,61422
,,,,47.2298167820319,-1.53984800358216,51703
,,,,47.2298267971774,-1.52470636810823,55886
,,,,47.2298277547608,-1.50845354878512,61421
,,,,47.2298305004909,-1.51090912240711,51203
,,,,47.2298316196383,-1.52577244180758,54772
,,,,47.2298316841082,-1.52047026995432,50657
,,,,47.2298336706563,-1.50692548085748,64503
,,,,47.2298384624359,-1.52710046618849,54666
,,,,47.2298404229183,-1.5110975924267,51233
,,,,47.2298423167703,-1.52832910789338,52860
,,,,47.2298424490271,-1.50701337835277,64504
,,,,47.2298453863494,-1.50760065763077,63729
,,,,47.2298466373065,-1.52467871067116,55883
,,,,47.229849780928,-1.5257949087147,54771
,,,,47.229854194034,-1.50855197143793,61420
,,,,47.2298542952312,-1.52455761722408,51512
,,,,47.2298583691449,-1.50629258685893,64553
,,,,47.2298588349621,-1.53996344191377,51729
,,,,47.2298621578299,-1.5336446469854,52306
,,,,47.2298650033458,-1.52816282176551,52813
,,,,47.2298682744092,-1.52465118289857,55884
,,,,47.2298717481543,-1.51072565425648,61264
,,,,47.229875238851,-1.51083697253746,51202
,,,,47.2298756305235,-1.50699063977724,64501
,,,,47.2298757193073,-1.52582719275865,54770
,,,,47.2298777220866,-1.50690087864244,64502
,,,,47.2298809855074,-1.5271484932134,54665
,,,,47.2298838156998,-1.50625871447124,64554
,,,,47.2298849876337,-1.53977493224777,51702
,,,,47.2298858752128,-1.51062618066007,61265
,,,,47.2298869533854,-1.50705624229921,64499
,,,,47.2298948015178,-1.52461210783322,55885
,,,,47.2298964275742,-1.51101170836409,51234
,,,,47.2298974745438,-1.52584991915293,54769
,,,,47.2298999847621,-1.5244842244803,51511
,,,,47.2299000835608,-1.52840600424147,52861
,,,,47.2299004387374,-1.51652835081856,50905
,,,,47.2299120791491,-1.50695094692525,64500
,,,,47.2299132048314,-1.51045493368625,64192
,,,,47.2299146285201,-1.50625299423999,64557
,,,,47.2299170942835,-1.52101325609586,56673
,,,,47.22992107831,-1.52718841134734,54664
,,,,47.2299216159284,-1.52588207352587,54768
,,,,47.2299242922143,-1.50626029946774,64555
,,,,47.2299255047228,-1.5105721743671,61266
,,,,47.229925752739,-1.58523104047968,60211
,,,,47.2299266134371,-1.50710933612105,64497
,,,,47.2299276911348,-1.50623938796352,64558
,,,,47.2299320069238,-1.50667735516443,60587
,,,,47.2299338725513,-1.52105016627768,56674
,,,,47.2299355578275,-1.5062465641214,64556
,,,,47.229936069794,-1.53988970260214,51730
,,,,47.2299366783187,-1.51075015674137,51201
,,,,47.2299391577755,-1.5669474622776,59582
,,,,47.229943106024,-1.52591271428312,54767
,,,,47.2299450083737,-1.52418864685407,51507
,,,,47.2299473066047,-1.56681318446849,59583
,,,,47.2299475304622,-1.52443608817011,51510
,,,,47.2299479994634,-1.52108556307616,56675
,,,,47.2299481680833,-1.58520755994172,60210
,,,,47.2299507693295,-1.52076049183557,56672
,,,,47.2299528573304,-1.52847063984992,52862
,,,,47.2299568554685,-1.52722272890125,54663
,,,,47.2299595406478,-1.52092904866451,56679
,,,,47.2299623553828,-1.53969723550115,51701
,,,,47.2299639233491,-1.52112108946028,56676
,,,,47.2299677674366,-1.51049323493764,61267
,,,,47.2299681525491,-1.52451955541691,54717
,,,,47.229969166069,-1.53364974306402,52305
,,,,47.2299701240679,-1.50701990595487,64496
,,,,47.229970163802,-1.5259384680334,54766
,,,,47.2299725391359,-1.52831339209449,52812
,,,,47.22997424757,-1.51652969958053,50906
,,,,47.2299763189423,-1.52096595884919,56669
,,,,47.2299770656982,-1.52086287794766,56671
,,,,47.2299778225837,-1.53371383728707,52304
,,,,47.2299792052383,-1.51066330303389,51200
,,,,47.2299805813005,-1.50657109942689,60446
,,,,47.2299806494729,-1.50716346282103,64498
,,,,47.2299824544325,-1.52115944833471,56677
,,,,47.2299830666888,-1.52595658870407,54765
,,,,47.2299887065692,-1.52855653114127,52863
,,,,47.2299904768306,-1.52412184895332,51506
,,,,47.2299939858934,-1.5243667172015,51509
,,,,47.2299952557365,-1.58668272567513,60251
,,,,47.2299997555756,-1.52101921601725,56670
,,,,47.2300018240302,-1.50650122494285,60444
,,,,47.2300024735458,-1.52120717021746,56678
,,,,47.2300050047239,-1.52446800288894,54718
,,,,47.2300064543738,-1.51044048292717,61268
,,,,47.230009137589,-1.52598491574094,54764
,,,,47.2300099323893,-1.53980910747431,51731
,,,,47.230010759437,-1.50655740039804,60445
,,,,47.2300111663761,-1.50643710676832,60443
,,,,47.2300171823487,-1.52837876260747,52811
,,,,47.2300203272352,-1.50705392380243,64494
,,,,47.2300217667007,-1.5273014623732,54662
,,,,47.2300226530881,-1.5104138807779,61270
,,,,47.2300243088467,-1.5258815536027,54776
,,,,47.2300270973048,-1.51060460187116,51199
,,,,47.2300339274318,-1.52406151656058,51505
,,,,47.2300350089475,-1.53962580828762,51700
,,,,47.230037095187,-1.50992701526345,61282
,,,,47.2300375129076,-1.50721382606925,64490
,,,,47.2300402701332,-1.50642861940638,60442
,,,,47.230040736198,-1.51653448788269,50907
,,,,47.2300409864135,-1.52430796340783,51508
,,,,47.2300414958193,-1.5104430025184,61269
,,,,47.2300436559951,-1.5069484990729,64493
,,,,47.2300439865436,-1.50810018592344,64242
,,,,47.2300454544123,-1.50713770723326,64506
,,,,47.2300465260114,-1.52441149825472,54719
,,,,47.2300470374567,-1.50709022065902,64495
,,,,47.230049771798,-1.50608948878717,60435
,,,,47.2300521004482,-1.51077300119934,51235
,,,,47.2300525635568,-1.50622191229414,64566
,,,,47.2300561105611,-1.51013993966817,61281
,,,,47.230058154383,-1.50743215490988,63728
,,,,47.2300598857248,-1.50943281636124,64235
,,,,47.2300614379594,-1.52864376478166,52864
,,,,47.2300630981623,-1.50606796800007,60434
,,,,47.2300639719768,-1.58506001734828,60209
,,,,47.2300664444817,-1.51053206384484,51198
,,,,47.2300678938519,-1.52845118284495,52810
,,,,47.2300714025015,-1.50692669216758,64491
,,,,47.2300717447515,-1.5065921923254,64545
,,,,47.2300734640086,-1.50983575136758,61283
,,,,47.2300736865036,-1.52438040212742,54720
,,,,47.2300744898847,-1.56707369659721,59581
,,,,47.2300772157903,-1.50645507330574,60441
,,,,47.2300825528746,-1.50813204639342,64241
,,,,47.2300827634072,-1.53973240416654,51732
,,,,47.2300831557754,-1.50665515685737,64544
,,,,47.2300846637218,-1.50825781016131,64239
,,,,47.2300847249705,-1.58503244794838,60208
,,,,47.2300857637463,-1.50803575416344,64243
,,,,47.2300879654248,-1.50697019341683,64492
,,,,47.2300882068008,-1.50612530503657,64565
,,,,47.2300891025439,-1.52400070782562,51504
,,,,47.2300935345849,-1.50610056530432,64564
,,,,47.2300953046874,-1.50939701765578,61416
,,,,47.2300960978627,-1.50653708569409,64546
,,,,47.2300983281981,-1.52434383522102,54721
,,,,47.2300987237468,-1.5106983419975,51236
,,,,47.2301016619412,-1.50591074775662,64559
,,,,47.2301081674004,-1.51653802183844,50908
,,,,47.2301102184193,-1.51029985359608,61275
,,,,47.2301124209378,-1.53954679206263,51699
,,,,47.2301125914979,-1.52870299477508,52865
,,,,47.2301137604921,-1.5061152402889,64563
,,,,47.230114010135,-1.51045614994871,51197
,,,,47.2301187141556,-1.50588552779688,64560
,,,,47.2301192491672,-1.50946220612301,61419
,,,,47.2301245901814,-1.5243126741924,55890
,,,,47.230126023452,-1.50704432800268,64489
,,,,47.2301290776342,-1.5285336155018,52809
,,,,47.2301318676618,-1.50649073246169,64547
,,,,47.2301353316072,-1.50825087341502,64238
,,,,47.2301359602375,-1.50812398415469,64240
,,,,47.2301373925512,-1.51061914398065,51237
,,,,47.2301386816638,-1.50585390603226,64561
,,,,47.2301440196879,-1.50720693327971,64488
,,,,47.2301498211568,-1.52428540547656,55887
,,,,47.2301508068301,-1.50746261192732,64467
,,,,47.2301512081337,-1.51039403505931,51196
,,,,47.2301611182957,-1.5396521340712,51733
,,,,47.2301632585742,-1.52877673450401,52866
,,,,47.2301644272979,-1.50716212124794,64487
,,,,47.2301675790333,-1.52391645758589,51503
,,,,47.2301699331175,-1.50751026429674,64466
,,,,47.2301700277442,-1.50764249449915,64463
,,,,47.2301733876531,-1.5242540498809,54722
,,,,47.2301748553949,-1.51022516685976,64190
,,,,47.2301757752319,-1.52740910887203,54656
,,,,47.2301791425437,-1.51012366290009,61280
,,,,47.2301793295944,-1.50695824561579,64458
,,,,47.2301807759637,-1.5286034628311,52808
,,,,47.2301819986891,-1.51055095067318,51238
,,,,47.2301835406278,-1.50712911630653,61385
,,,,47.2301853767045,-1.50737121706176,64480
,,,,47.2301879130425,-1.51655037610687,50909
,,,,47.2301895306188,-1.50665222018014,64543
,,,,47.2301948036944,-1.50587248115609,60432
,,,,47.2301965474956,-1.50722525161425,64486
,,,,47.2301973779623,-1.50744347997199,64479
,,,,47.2301975977187,-1.50576161422322,64562
,,,,47.2301981011486,-1.50763790043169,64464
,,,,47.2301990937508,-1.50758111565571,64465
,,,,47.2301995404584,-1.58488747677337,60207
,,,,47.2302082902714,-1.5394545678877,51698
,,,,47.2302083879596,-1.52882759600023,52867
,,,,47.2302093208742,-1.52385335704529,51502
,,,,47.2302110703174,-1.51030049373984,51195
,,,,47.2302111251353,-1.50657179284837,64542
,,,,47.2302117228621,-1.5082828077964,64236
,,,,47.230212125026,-1.52419998852133,55888
,,,,47.2302121412856,-1.51016041359381,61277
,,,,47.2302147711986,-1.50584085934182,60431
,,,,47.230215221099,-1.5072054374315,64485
,,,,47.2302176169611,-1.50810605177871,61374
,,,,47.2302193052323,-1.58486247940984,60206
,,,,47.2302225730465,-1.50730909995292,64482
,,,,47.2302250356617,-1.50723523171157,64483
,,,,47.2302260521766,-1.5286768130982,52807
,,,,47.2302263407141,-1.51049067169144,51239
,,,,47.2302275506837,-1.50580872128293,60429
,,,,47.2302334126757,-1.5075782925299,64468
,,,,47.2302345372761,-1.53958472877329,51734
,,,,47.2302356416055,-1.51010392476343,64189
,,,,47.2302358236228,-1.50718179510801,64484
,,,,47.2302359351338,-1.50696231206877,64472
,,,,47.2302368688832,-1.50782579895037,64462
,,,,47.2302374884796,-1.52416876252148,55889
,,,,47.2302394858377,-1.52381322159076,51501
,,,,47.2302420428959,-1.50702225143111,64473
,,,,47.2302447380801,-1.50596862376826,60427
,,,,47.230245548553,-1.50942897358016,61304
,,,,47.2302455654949,-1.53381386297503,52338
,,,,47.2302459375459,-1.50947131314111,61305
,,,,47.230248271731,-1.50737573582758,64481
,,,,47.2302499442854,-1.50789285029063,64471
,,,,47.2302514496303,-1.50868497819875,61351
,,,,47.2302525466067,-1.52724143826017,54657
,,,,47.2302546220718,-1.51654856910926,50910
,,,,47.230254738866,-1.50674946074546,64457
,,,,47.2302583213382,-1.50685814140788,64455
,,,,47.2302587962737,-1.50967982884109,64193
,,,,47.2302605634524,-1.50957285460799,61296
,,,,47.2302611099127,-1.52964591355775,52694
,,,,47.2302632517453,-1.53940037002381,51697
,,,,47.2302676069384,-1.50584994281843,60428
,,,,47.2302677968396,-1.51021994915218,51194
,,,,47.2302696940365,-1.52973909169699,52695
,,,,47.2302721733036,-1.50838764198452,64237
,,,,47.2302727165175,-1.50947852711063,61302
,,,,47.2302734482189,-1.51007755370299,61278
,,,,47.2302736630361,-1.50820792478758,61366
,,,,47.2302747369452,-1.50744639355158,64478
,,,,47.2302749547449,-1.50644018752876,64540
,,,,47.2302766197658,-1.50706572474527,64474
,,,,47.2302791355705,-1.50825988530718,61367
,,,,47.2302801658448,-1.50749967307154,64476
,,,,47.2302821485161,-1.50941177097982,61303
,,,,47.2302825623317,-1.52892551266852,52868
,,,,47.2302827249759,-1.5095294916333,61297
,,,,47.2302827596207,-1.52375816492319,51500
,,,,47.2302857752961,-1.5060614830829,64567
,,,,47.2302878546351,-1.5071339659278,61384
,,,,47.2302891185253,-1.51039072878834,51240
,,,,47.2302901894712,-1.50682076361558,64456
,,,,47.230293790439,-1.50633443935018,64541
,,,,47.230295175447,-1.5287373415312,52806
,,,,47.2302959369371,-1.50756691805783,64477
,,,,47.230299539489,-1.50948442201156,61301
,,,,47.2303012641958,-1.50611019602066,61753
,,,,47.2303015886641,-1.52956685879806,52693
,,,,47.2303016673168,-1.50963663244682,61290
,,,,47.2303036005076,-1.50976767308964,61288
,,,,47.2303074286981,-1.50749237620883,64475
,,,,47.230311419014,-1.50580548880816,60426
,,,,47.2303150137504,-1.50996550728345,61279
,,,,47.2303155003883,-1.50873585992572,61350
,,,,47.2303156318462,-1.53950333445868,51735
,,,,47.2303162607845,-1.51014409929522,51193
,,,,47.2303176623088,-1.50648292226736,60438
,,,,47.2303179549759,-1.52899814927293,52869
,,,,47.2303190509987,-1.52711137112634,54658
,,,,47.2303196898521,-1.52779105588391,54195
,,,,47.2303198362058,-1.58474026204093,60205
,,,,47.2303204651482,-1.50607455246256,60423
,,,,47.2303221084524,-1.50950984470605,61298
,,,,47.2303228819749,-1.50945965521548,61300
,,,,47.2303274001572,-1.51655381041249,50911
,,,,47.2303284593609,-1.50794212593139,64470
,,,,47.2303317854803,-1.50595107525926,60425
,,,,47.2303327202784,-1.52369169037263,51499
,,,,47.2303341939637,-1.50722985167344,61382
,,,,47.2303342125816,-1.52781458315575,54157
,,,,47.2303359616248,-1.51030947354508,51241
,,,,47.2303382471052,-1.52965545442607,52696
,,,,47.2303384226849,-1.50856164959551,61349
,,,,47.2303396809956,-1.50811879001596,61364
,,,,47.2303423411692,-1.5847141430966,60204
,,,,47.2303433379774,-1.52883205669381,52805
,,,,47.2303437023062,-1.50961849844245,61291
,,,,47.2303460642375,-1.50965569095947,61292
,,,,47.2303488280595,-1.52420588632185,54723
,,,,47.2303489716162,-1.5393153436722,51696
,,,,47.2303536911412,-1.50729339762214,61381
,,,,47.2303565122263,-1.52784792794251,54158
,,,,47.2303569240047,-1.50989711941889,64191
,,,,47.2303577990079,-1.5242607460196,54724
,,,,47.2303589036334,-1.50692090091192,61390
,,,,47.2303597937489,-1.50797478902301,64469
,,,,47.2303612419331,-1.5093896895178,61295
,,,,47.2303612627058,-1.51006403367464,51192
,,,,47.2303613478559,-1.5275692813304,54655
,,,,47.2303615269888,-1.50613964677476,64539
,,,,47.2303627864294,-1.50947839064335,61299
,,,,47.2303647925504,-1.50868915753045,61347
,,,,47.2303648734762,-1.50598518533279,60424
,,,,47.2303660137956,-1.50819340546189,61365
,,,,47.2303749204571,-1.52700301404326,54659
,,,,47.230375165514,-1.56734422444525,59580
,,,,47.2303762115959,-1.50813067079232,61363
,,,,47.2303786011497,-1.52363946612208,51498
,,,,47.2303810864617,-1.52945227794813,52692
,,,,47.2303812449067,-1.52907147933934,52870
,,,,47.2303840012322,-1.52759207352828,54653
,,,,47.2303846016639,-1.51022834736358,51242
,,,,47.2303858229222,-1.52788706818522,54159
,,,,47.2303860049041,-1.52755916184455,54654
,,,,47.2303936318286,-1.53943361610882,51736
,,,,47.2303947979242,-1.50673572155226,61394
,,,,47.2303983371696,-1.51656024138691,50912
,,,,47.2303985553546,-1.52428087636107,54725
,,,,47.2303990675695,-1.52956068011883,52697
,,,,47.2304002501563,-1.52890757032374,52804
,,,,47.230405208254,-1.50753113529064,61371
,,,,47.2304125265632,-1.52792337565008,54160
,,,,47.2304127480813,-1.50752109910267,61370
,,,,47.2304140516321,-1.52435604082105,54726
,,,,47.2304144370881,-1.53924339472946,51695
,,,,47.2304145886179,-1.50968045073759,61287
,,,,47.2304162800765,-1.50998072126001,51191
,,,,47.2304163300855,-1.5061977947157,64538
,,,,47.2304176473654,-1.52357617064278,51497
,,,,47.230426447985,-1.50689401940712,61393
,,,,47.2304289518714,-1.5264119005167,55880
,,,,47.2304305813078,-1.50955202071527,61293
,,,,47.2304336475758,-1.52686312894125,54660
,,,,47.2304350117356,-1.50631284911074,64537
,,,,47.2304354913946,-1.50867572734735,61344
,,,,47.2304357688754,-1.52795546636513,54161
,,,,47.2304384548395,-1.5095049859997,61294
,,,,47.2304403865632,-1.52894617109378,52803
,,,,47.2304419277779,-1.52914197669731,52871
,,,,47.2304426283352,-1.52936284450898,52699
,,,,47.2304441741674,-1.58458011986115,60203
,,,,47.2304511499423,-1.50726073232607,61380
